time,open,high,low,close,volume
2025-04-22 04:00:00+00:00,3487.745,3488.325,3479.015,3484.275,1.11227
2025-04-22 05:00:00+00:00,3484.255,3495.355,3473.175,3494.135,1.68897
2025-04-22 06:00:00+00:00,3494.145,3499.915,3474.975,3479.515,3.29164
2025-04-22 07:00:00+00:00,3479.505,3480.445,3460.195,3468.155,2.4205
2025-04-22 08:00:00+00:00,3468.355,3472.475,3442.775,3443.725,3.51844
2025-04-22 09:00:00+00:00,3443.755,3458.565,3443.535,3454.515,2.43201
2025-04-22 10:00:00+00:00,3454.555,3468.049,3451.135,3452.165,2.11065
2025-04-22 11:00:00+00:00,3452.145,3461.025,3447.845,3456.545,1.53039
2025-04-22 12:00:00+00:00,3456.525,3464.655,3423.955,3431.365,2.12786
2025-04-22 13:00:00+00:00,3431.245,3449.475,3408.065,3418.345,2.89382
2025-04-22 14:00:00+00:00,3418.365,3438.825,3417.725,3429.825,1.89262
2025-04-22 15:00:00+00:00,3429.835,3432.955,3410.055,3417.465,1.75681
2025-04-22 16:00:00+00:00,3417.375,3420.685,3371.855,3392.785,3.051355
2025-04-22 17:00:00+00:00,3392.885,3410.125,3385.805,3401.575,1.79036
2025-04-22 18:00:00+00:00,3401.595,3402.195,3372.995,3381.305,1.28319
2025-04-22 19:00:00+00:00,3381.305,3385.615,3366.525,3374.505,2.09598
2025-04-22 20:00:00+00:00,3374.499,3382.505,3372.915,3380.075,0.80698
2025-04-22 22:00:00+00:00,3349.515,3349.515,3312.625,3327.255,2.32636
2025-04-22 23:00:00+00:00,3327.145,3349.795,3325.945,3336.315,1.60308
2025-04-23 00:00:00+00:00,3336.345,3370.915,3334.025,3367.695,2.30421
2025-04-23 01:00:00+00:00,3367.665,3386.375,3358.605,3378.865,4.26967
2025-04-23 02:00:00+00:00,3378.865,3379.705,3348.175,3353.935,2.69933
2025-04-23 03:00:00+00:00,3353.895,3355.415,3328.695,3338.715,2.31352
2025-04-23 04:00:00+00:00,3338.755,3346.945,3335.415,3346.445,0.72307
2025-04-23 05:00:00+00:00,3346.475,3349.055,3315.565,3318.725,3.06898
2025-04-23 06:00:00+00:00,3318.675,3325.735,3291.165,3300.805,2.658225
2025-04-23 07:00:00+00:00,3300.905,3320.225,3300.905,3318.835,1.70424
2025-04-23 08:00:00+00:00,3318.785,3321.325,3305.285,3321.295,1.08248
2025-04-23 09:00:00+00:00,3321.405,3340.255,3316.985,3317.385,1.72731
2025-04-23 10:00:00+00:00,3317.345,3336.015,3316.395,3329.835,0.95426
2025-04-23 11:00:00+00:00,3329.725,3338.895,3321.335,3324.33,0.98089
2025-04-23 12:00:00+00:00,3324.355,3333.055,3310.405,3310.585,2.814886
2025-04-23 13:00:00+00:00,3310.525,3313.595,3270.775,3277.215,6.516824
2025-04-23 14:00:00+00:00,3275.785,3296.095,3259.485,3287.055,4.30744
2025-04-23 15:00:00+00:00,3287.135,3294.035,3268.615,3280.045,3.01248
2025-04-23 16:00:00+00:00,3280.395,3305.505,3278.785,3294.795,2.55708
2025-04-23 17:00:00+00:00,3294.745,3301.395,3277.585,3280.945,1.57996
2025-04-23 18:00:00+00:00,3280.995,3286.785,3277.545,3282.655,0.72532
2025-04-23 19:00:00+00:00,3282.505,3297.065,3282.475,3293.635,1.82382
2025-04-23 20:00:00+00:00,3293.695,3295.555,3283.675,3287.805,0.95558
2025-04-23 22:00:00+00:00,3288.865,3315.745,3288.035,3308.745,1.08469
2025-04-23 23:00:00+00:00,3308.785,3316.695,3307.815,3316.145,0.96982
2025-04-24 00:00:00+00:00,3316.165,3338.825,3313.035,3331.455,2.31209
2025-04-24 01:00:00+00:00,3331.435,3367.015,3330.225,3357.345,3.40309
2025-04-24 02:00:00+00:00,3357.345,3363.325,3335.558,3341.615,3.45311
2025-04-24 03:00:00+00:00,3341.615,3342.305,3320.225,3326.885,2.88114
2025-04-24 04:00:00+00:00,3326.735,3331.595,3325.485,3325.805,1.80799
2025-04-24 05:00:00+00:00,3325.835,3335.215,3320.205,3323.215,2.09241
2025-04-24 06:00:00+00:00,3323.215,3327.895,3314.005,3324.285,2.01285
2025-04-24 07:00:00+00:00,3324.245,3339.605,3322.615,3333.485,1.79479
2025-04-24 08:00:00+00:00,3333.415,3341.295,3326.925,3335.815,1.02612
2025-04-24 09:00:00+00:00,3335.885,3342.545,3325.085,3335.435,1.11185
2025-04-24 10:00:00+00:00,3335.525,3336.455,3325.375,3329.705,0.7908
2025-04-24 11:00:00+00:00,3329.345,3343.595,3329.345,3336.665,0.94662
2025-04-24 12:00:00+00:00,3336.635,3344.425,3335.215,3335.695,1.82768
2025-04-24 13:00:00+00:00,3335.665,3336.025,3312.235,3314.995,2.77207
2025-04-24 14:00:00+00:00,3314.555,3330.155,3306.245,3327.215,3.0866
2025-04-24 15:00:00+00:00,3327.185,3330.285,3319.245,3329.235,2.80979
2025-04-24 16:00:00+00:00,3329.275,3335.095,3322.135,3331.395,1.67655
