time,open,high,low,close,volume
2021-08-17 00:00:00+00:00,1787.358,1795.437,1780.448,1786.048,31.556875
2021-08-18 00:00:00+00:00,1786.048,1793.638,1777.208,1787.388,28.546334
2021-08-19 00:00:00+00:00,1787.398,1792.368,1774.358,1778.928,34.04118
2021-08-20 00:00:00+00:00,1778.938,1788.281,1778.268,1780.458,29.48409
2021-08-22 00:00:00+00:00,1779.598,1782.228,1777.258,1778.538,1.011144
2021-08-23 00:00:00+00:00,1778.568,1806.378,1776.388,1804.728,29.607762
2021-08-24 00:00:00+00:00,1804.668,1809.465,1800.648,1801.708,26.443724
2021-08-25 00:00:00+00:00,1801.668,1802.558,1782.448,1791.555,28.369765
2021-08-26 00:00:00+00:00,1791.535,1798.095,1779.928,1793.418,30.59349
2021-08-27 00:00:00+00:00,1793.408,1819.225,1783.798,1816.158,32.981465
2021-08-29 00:00:00+00:00,1818.332,1819.028,1817.148,1818.368,1.090575
2021-08-30 00:00:00+00:00,1818.388,1823.079,1807.618,1810.348,22.330802
2021-08-31 00:00:00+00:00,1810.348,1819.075,1801.598,1814.448,27.79941
2021-09-01 00:00:00+00:00,1814.408,1819.905,1808.575,1813.058,24.433698
2021-09-02 00:00:00+00:00,1813.048,1817.004,1804.885,1809.418,22.041545
2021-09-03 00:00:00+00:00,1809.428,1833.908,1808.848,1827.288,32.04561
2021-09-05 00:00:00+00:00,1829.972,1830.098,1827.358,1827.488,0.806135
2021-09-06 00:00:00+00:00,1827.458,1828.378,1821.335,1823.448,13.871502
2021-09-07 00:00:00+00:00,1823.428,1827.128,1792.298,1795.608,33.20532
2021-09-08 00:00:00+00:00,1795.588,1802.074,1782.254,1790.648,39.14229
2021-09-09 00:00:00+00:00,1790.658,1800.877,1783.717,1794.664,28.110262
2021-09-10 00:00:00+00:00,1794.664,1803.754,1786.978,1787.048,36.162305
2021-09-12 00:00:00+00:00,1788.354,1789.358,1786.918,1787.278,0.92646
2021-09-13 00:00:00+00:00,1787.268,1798.264,1783.568,1792.938,37.232871
2021-09-14 00:00:00+00:00,1792.934,1808.558,1780.285,1803.618,42.270361
2021-09-15 00:00:00+00:00,1803.618,1806.798,1790.658,1794.968,34.48901
2021-09-16 00:00:00+00:00,1794.968,1796.074,1745.218,1753.778,38.568785
2021-09-17 00:00:00+00:00,1753.768,1767.417,1747.258,1753.488,35.93823
2021-09-19 00:00:00+00:00,1753.962,1755.054,1751.224,1754.014,1.160222
2021-09-20 00:00:00+00:00,1754.024,1767.048,1741.978,1764.878,36.08744
2021-09-21 00:00:00+00:00,1764.858,1781.658,1757.838,1774.824,35.712455
2021-09-22 00:00:00+00:00,1774.824,1787.188,1764.498,1766.844,41.051825
2021-09-23 00:00:00+00:00,1766.844,1776.459,1737.768,1746.118,40.43315
2021-09-24 00:00:00+00:00,1746.128,1757.557,1740.338,1749.878,36.75611
2021-09-26 00:00:00+00:00,1751.498,1751.498,1748.094,1749.448,0.933958
2021-09-27 00:00:00+00:00,1749.444,1760.738,1744.764,1751.204,44.654545
2021-09-28 00:00:00+00:00,1751.184,1754.344,1728.008,1735.245,50.39976
2021-09-29 00:00:00+00:00,1735.245,1745.418,1721.548,1728.728,50.86088
2021-09-30 00:00:00+00:00,1728.716,1764.086,1722.098,1752.978,52.912306
2021-10-01 00:00:00+00:00,1752.968,1764.178,1749.655,1760.098,48.845375
2021-10-03 00:00:00+00:00,1762.078,1765.153,1760.145,1763.058,2.031413
2021-10-04 00:00:00+00:00,1763.058,1770.475,1747.608,1767.955,51.945725
2021-10-05 00:00:00+00:00,1767.958,1768.265,1748.488,1759.228,43.009566
2021-10-06 00:00:00+00:00,1759.278,1765.015,1745.77,1763.908,50.34606
2021-10-07 00:00:00+00:00,1763.898,1766.848,1751.838,1755.028,39.214325
2021-10-08 00:00:00+00:00,1755.018,1781.228,1753.238,1756.608,38.381636
2021-10-10 00:00:00+00:00,1757.145,1758.125,1750.995,1753.878,1.807415
2021-10-11 00:00:00+00:00,1753.885,1760.878,1750.068,1753.198,43.108135
2021-10-12 00:00:00+00:00,1753.378,1769.238,1750.658,1760.298,42.12067
2021-10-13 00:00:00+00:00,1760.298,1796.064,1757.829,1791.638,46.852045
2021-10-14 00:00:00+00:00,1791.608,1800.458,1786.598,1795.288,36.69497
2021-10-15 00:00:00+00:00,1795.298,1796.378,1764.748,1766.658,38.121095
2021-10-17 00:00:00+00:00,1766.573,1771.964,1764.754,1770.874,1.80845
2021-10-18 00:00:00+00:00,1770.894,1772.008,1760.184,1763.884,45.5734
2021-10-19 00:00:00+00:00,1763.885,1785.038,1763.188,1768.598,42.081087
2021-10-20 00:00:00+00:00,1768.598,1788.368,1766.744,1781.368,44.071725
2021-10-21 00:00:00+00:00,1781.348,1789.368,1776.374,1784.564,45.824571
2021-10-22 00:00:00+00:00,1784.484,1813.748,1782.788,1791.628,53.10117
2021-10-24 00:00:00+00:00,1792.473,1794.358,1792.168,1794.308,1.547354
2021-10-25 00:00:00+00:00,1794.378,1809.974,1792.164,1807.778,44.964045
2021-10-26 00:00:00+00:00,1807.758,1807.868,1782.288,1793.468,37.171945
2021-10-27 00:00:00+00:00,1793.478,1798.978,1783.374,1796.518,39.739065
2021-10-28 00:00:00+00:00,1796.488,1810.344,1792.198,1799.484,47.894985
2021-10-29 00:00:00+00:00,1799.484,1799.864,1771.848,1782.988,47.30539
2021-10-31 00:00:00+00:00,1783.028,1783.582,1778.998,1779.958,0.89005
2021-11-01 00:00:00+00:00,1779.948,1795.738,1779.928,1791.978,36.29611
2021-11-02 00:00:00+00:00,1792.067,1796.288,1786.254,1787.038,29.745675
2021-11-03 00:00:00+00:00,1787.015,1787.508,1758.644,1777.164,33.758775
2021-11-04 00:00:00+00:00,1777.164,1798.804,1770.664,1791.214,41.47945
2021-11-05 00:00:00+00:00,1791.224,1818.128,1784.894,1817.588,42.303435
2021-11-07 00:00:00+00:00,1818.383,1818.423,1814.823,1815.713,0.8096
2021-11-08 00:00:00+00:00,1815.713,1826.403,1812.313,1824.508,32.955555
2021-11-09 00:00:00+00:00,1824.523,1832.633,1819.043,1829.813,56.225455
2021-11-10 00:00:00+00:00,1829.813,1868.458,1822.168,1848.444,43.630475
2021-11-11 00:00:00+00:00,1848.444,1865.898,1842.748,1862.198,33.832765
2021-11-12 00:00:00+00:00,1862.208,1868.568,1845.088,1864.448,36.32926
2021-11-14 00:00:00+00:00,1869.364,1869.364,1865.154,1865.438,0.82394
2021-11-15 00:00:00+00:00,1865.448,1870.468,1856.318,1862.258,41.040225
2021-11-16 00:00:00+00:00,1862.191,1877.118,1849.328,1850.208,40.355095
2021-11-17 00:00:00+00:00,1850.208,1867.958,1849.434,1866.378,35.17977
2021-11-18 00:00:00+00:00,1866.374,1870.814,1854.948,1859.448,42.079115
2021-11-19 00:00:00+00:00,1859.464,1865.668,1842.869,1845.175,56.7627
2021-11-21 00:00:00+00:00,1846.534,1847.048,1838.648,1844.878,0.89709
2021-11-22 00:00:00+00:00,1844.888,1848.984,1802.144,1808.928,46.658095
2021-11-23 00:00:00+00:00,1808.908,1812.318,1781.859,1790.718,44.48275
2021-11-24 00:00:00+00:00,1790.708,1796.285,1778.398,1789.528,37.911715
2021-11-25 00:00:00+00:00,1789.518,1794.968,1787.718,1792.528,14.35291
2021-11-26 00:00:00+00:00,1792.548,1815.408,1780.358,1792.665,38.04772
2021-11-28 00:00:00+00:00,1790.195,1795.565,1775.563,1795.425,1.595081
2021-11-29 00:00:00+00:00,1795.405,1799.258,1781.008,1786.685,37.79985
2021-11-30 00:00:00+00:00,1786.685,1808.618,1769.758,1773.098,51.15018
2021-12-01 00:00:00+00:00,1773.128,1794.41,1772.428,1781.645,45.581625
2021-12-02 00:00:00+00:00,1781.625,1781.875,1761.815,1768.885,43.122441
2021-12-03 00:00:00+00:00,1768.885,1785.998,1766.02,1782.788,52.028835
2021-12-05 00:00:00+00:00,1784.355,1785.245,1780.538,1782.775,0.968345
2021-12-06 00:00:00+00:00,1782.768,1787.635,1775.587,1780.825,44.01661
2021-12-07 00:00:00+00:00,1780.825,1787.708,1772.168,1784.598,53.50743
2021-12-08 00:00:00+00:00,1784.628,1792.998,1779.478,1783.355,32.219688
2021-12-09 00:00:00+00:00,1783.345,1787.505,1773.138,1776.218,31.722946
2021-12-10 00:00:00+00:00,1776.218,1789.398,1769.968,1782.288,30.86496
2021-12-12 00:00:00+00:00,1783.055,1784.298,1781.778,1783.098,0.852465
2021-12-13 00:00:00+00:00,1783.095,1791.455,1781.698,1785.668,34.70551
2021-12-14 00:00:00+00:00,1785.648,1789.415,1766.358,1772.358,35.07272
2021-12-15 00:00:00+00:00,1772.368,1781.342,1752.928,1779.345,43.255535
2021-12-16 00:00:00+00:00,1779.348,1799.925,1775.418,1798.648,40.818043
2021-12-17 00:00:00+00:00,1798.668,1814.148,1795.758,1797.708,32.5758
2021-12-19 00:00:00+00:00,1799.445,1801.555,1798.508,1799.948,0.88959
2021-12-20 00:00:00+00:00,1800.108,1804.058,1788.188,1791.515,42.566626
2021-12-21 00:00:00+00:00,1791.515,1800.438,1784.838,1790.455,33.709305
2021-12-22 00:00:00+00:00,1790.455,1804.955,1785.795,1803.568,30.713017
2021-12-23 00:00:00+00:00,1803.558,1810.629,1798.778,1808.355,28.28761
2021-12-26 00:00:00+00:00,1808.544,1808.544,1805.658,1807.178,0.55328
2021-12-27 00:00:00+00:00,1807.178,1813.388,1802.855,1812.274,25.12513
2021-12-28 00:00:00+00:00,1812.264,1820.099,1804.918,1806.428,24.304415
2021-12-29 00:00:00+00:00,1806.419,1807.578,1789.348,1804.485,26.66266
2021-12-30 00:00:00+00:00,1804.485,1817.108,1796.058,1815.588,23.858066
2021-12-31 00:00:00+00:00,1815.618,1830.248,1814.598,1829.058,24.128715
2022-01-02 00:00:00+00:00,1828.604,1831.624,1827.898,1828.354,0.69291
2022-01-03 00:00:00+00:00,1828.294,1831.458,1798.189,1804.028,36.601215
2022-01-04 00:00:00+00:00,1804.024,1816.688,1798.388,1813.788,37.423574
2022-01-05 00:00:00+00:00,1813.815,1829.584,1808.168,1810.178,42.011955
2022-01-06 00:00:00+00:00,1810.228,1811.438,1786.288,1791.278,49.875505
2022-01-07 00:00:00+00:00,1791.255,1798.515,1782.495,1795.808,40.953365
2022-01-09 00:00:00+00:00,1793.955,1796.098,1793.685,1795.048,0.781815
2022-01-10 00:00:00+00:00,1795.048,1802.848,1790.235,1801.088,42.463015
2022-01-11 00:00:00+00:00,1801.088,1823.228,1801.055,1820.588,40.464925
2022-01-12 00:00:00+00:00,1820.588,1827.984,1814.578,1825.168,39.03577
2022-01-13 00:00:00+00:00,1825.168,1828.058,1812.228,1820.728,37.3278
2022-01-14 00:00:00+00:00,1820.728,1829.048,1814.578,1817.418,40.043225
2022-01-16 00:00:00+00:00,1817.044,1819.254,1815.768,1816.268,0.7955
2022-01-17 00:00:00+00:00,1816.268,1823.088,1813.0,1818.938,20.55627
2022-01-18 00:00:00+00:00,1818.938,1822.644,1805.658,1814.158,51.783777
2022-01-19 00:00:00+00:00,1814.168,1843.318,1810.143,1838.414,47.17497
2022-01-20 00:00:00+00:00,1838.424,1847.804,1835.808,1838.808,50.070615
2022-01-21 00:00:00+00:00,1838.848,1843.108,1828.384,1834.328,51.934367
2022-01-23 00:00:00+00:00,1834.524,1836.948,1831.428,1834.598,1.23326
2022-01-24 00:00:00+00:00,1834.588,1844.208,1829.558,1843.538,62.92904
2022-01-25 00:00:00+00:00,1843.538,1853.748,1834.838,1849.398,52.62027
2022-01-26 00:00:00+00:00,1849.355,1849.448,1814.838,1821.828,56.466388
2022-01-27 00:00:00+00:00,1821.848,1821.858,1791.678,1797.158,58.46797
2022-01-28 00:00:00+00:00,1797.158,1799.308,1780.158,1791.028,55.546978
2022-01-30 00:00:00+00:00,1791.928,1791.928,1788.338,1789.408,1.16784
2022-01-31 00:00:00+00:00,1789.408,1799.805,1785.458,1797.748,44.606935
2022-02-01 00:00:00+00:00,1797.708,1808.638,1795.625,1800.578,40.898713
2022-02-02 00:00:00+00:00,1800.578,1810.718,1794.358,1807.755,38.971734
2022-02-03 00:00:00+00:00,1807.798,1808.875,1788.538,1805.608,55.30805
2022-02-04 00:00:00+00:00,1805.608,1814.798,1792.018,1807.558,54.601728
2022-02-06 00:00:00+00:00,1806.719,1811.308,1806.678,1809.934,1.4873
2022-02-07 00:00:00+00:00,1809.968,1823.458,1808.638,1821.878,75.90466
2022-02-08 00:00:00+00:00,1821.878,1828.664,1815.314,1825.838,57.24115
2022-02-09 00:00:00+00:00,1825.854,1835.708,1824.538,1832.508,43.22355
2022-02-10 00:00:00+00:00,1832.518,1841.838,1821.534,1826.708,62.52426
2022-02-11 00:00:00+00:00,1826.708,1865.378,1820.838,1857.898,67.789295
2022-02-13 00:00:00+00:00,1859.233,1862.028,1855.308,1859.404,1.69072
2022-02-14 00:00:00+00:00,1859.428,1874.018,1850.698,1870.948,75.15701
2022-02-15 00:00:00+00:00,1870.928,1879.378,1844.398,1852.848,58.58651
2022-02-16 00:00:00+00:00,1852.848,1872.498,1850.188,1869.788,52.200827
2022-02-17 00:00:00+00:00,1869.808,1901.016,1867.698,1899.878,70.57467
2022-02-18 00:00:00+00:00,1899.903,1902.358,1886.478,1897.768,57.70656
2022-02-20 00:00:00+00:00,1900.818,1906.348,1896.651,1904.758,1.229996
2022-02-21 00:00:00+00:00,1904.758,1914.023,1887.453,1909.448,56.08067
2022-02-22 00:00:00+00:00,1909.418,1913.798,1891.268,1898.148,70.4825
2022-02-23 00:00:00+00:00,1898.148,1911.458,1889.548,1910.623,58.22326
2022-02-24 00:00:00+00:00,1910.643,1974.398,1877.938,1906.398,109.124603
2022-02-25 00:00:00+00:00,1906.398,1921.478,1882.828,1888.528,74.61894
2022-02-27 00:00:00+00:00,1919.206,1930.948,1904.208,1910.038,2.41501
2022-02-28 00:00:00+00:00,1910.038,1919.288,1890.768,1906.178,80.66523
2022-03-01 00:00:00+00:00,1906.178,1950.078,1901.268,1942.188,90.632167
2022-03-02 00:00:00+00:00,1942.188,1947.788,1913.738,1928.668,75.617666
2022-03-03 00:00:00+00:00,1928.668,1941.203,1921.906,1934.807,79.27194
2022-03-04 00:00:00+00:00,1934.807,1970.648,1929.498,1969.848,102.97448
2022-03-06 00:00:00+00:00,1974.472,1991.358,1974.192,1988.608,2.98353
2022-03-07 00:00:00+00:00,1988.608,2002.518,1960.878,1998.608,91.880907
2022-03-08 00:00:00+00:00,1998.678,2070.358,1980.938,2043.648,86.059175
2022-03-09 00:00:00+00:00,2043.728,2059.068,1976.008,1989.728,75.987208
2022-03-10 00:00:00+00:00,1989.728,2009.062,1970.508,1995.168,55.219785
2022-03-11 00:00:00+00:00,1995.168,1997.142,1958.438,1988.248,40.495565
2022-03-13 00:00:00+00:00,1984.742,1990.308,1970.548,1974.108,1.448965
2022-03-14 00:00:00+00:00,1974.148,1978.662,1949.628,1952.058,38.157553
2022-03-15 00:00:00+00:00,1952.058,1952.088,1906.948,1917.853,48.35827
2022-03-16 00:00:00+00:00,1917.829,1929.328,1894.948,1926.898,48.179996
2022-03-17 00:00:00+00:00,1926.888,1949.748,1925.363,1943.778,40.02335
2022-03-18 00:00:00+00:00,1943.765,1945.203,1917.798,1921.198,32.6508
2022-03-20 00:00:00+00:00,1921.358,1926.168,1918.058,1918.938,1.595025
2022-03-21 00:00:00+00:00,1918.928,1941.168,1917.858,1935.488,32.01665
2022-03-22 00:00:00+00:00,1935.488,1938.268,1910.508,1919.543,36.98152
2022-03-23 00:00:00+00:00,1919.523,1948.293,1915.453,1945.968,34.265404
2022-03-24 00:00:00+00:00,1945.919,1966.083,1937.278,1959.155,37.32919
2022-03-25 00:00:00+00:00,1959.155,1964.153,1942.998,1957.688,49.42376
2022-03-27 00:00:00+00:00,1956.968,1959.053,1954.613,1957.063,1.43768
2022-03-28 00:00:00+00:00,1957.063,1958.258,1916.838,1923.918,57.594454
2022-03-29 00:00:00+00:00,1923.938,1929.168,1889.998,1916.268,60.2582
2022-03-30 00:00:00+00:00,1916.298,1938.428,1915.788,1933.958,46.62731
2022-03-31 00:00:00+00:00,1933.938,1949.723,1918.988,1936.675,50.53859
2022-04-01 00:00:00+00:00,1936.675,1939.358,1917.908,1924.778,39.7178
2022-04-03 00:00:00+00:00,1923.788,1925.758,1921.308,1924.578,1.27191
2022-04-04 00:00:00+00:00,1924.578,1936.878,1915.328,1931.428,41.20967
2022-04-05 00:00:00+00:00,1931.428,1944.463,1917.838,1920.518,40.05831
2022-04-06 00:00:00+00:00,1920.458,1933.348,1915.038,1923.632,49.75145
2022-04-07 00:00:00+00:00,1923.678,1937.708,1920.378,1932.848,62.13286
2022-04-08 00:00:00+00:00,1932.878,1948.088,1927.548,1947.138,40.38123
2022-04-10 00:00:00+00:00,1946.138,1949.838,1943.118,1944.578,1.497552
2022-04-11 00:00:00+00:00,1944.578,1969.558,1939.882,1952.638,53.101722
2022-04-12 00:00:00+00:00,1952.638,1978.508,1949.518,1965.758,46.47507
2022-04-13 00:00:00+00:00,1965.752,1981.482,1962.718,1977.062,46.72023
2022-04-14 00:00:00+00:00,1977.088,1980.248,1960.412,1973.218,46.4691
2022-04-17 00:00:00+00:00,1974.038,1988.028,1970.838,1986.622,3.772597
2022-04-18 00:00:00+00:00,1986.618,1998.268,1976.122,1977.058,44.256915
2022-04-19 00:00:00+00:00,1977.068,1981.848,1943.588,1949.618,53.23556
2022-04-20 00:00:00+00:00,1949.592,1958.208,1939.16,1956.662,55.62387
2022-04-21 00:00:00+00:00,1956.658,1957.278,1936.632,1950.848,50.2337
2022-04-22 00:00:00+00:00,1950.848,1955.482,1926.458,1930.708,59.05965
2022-04-24 00:00:00+00:00,1930.523,1934.328,1927.953,1932.508,1.70408
2022-04-25 00:00:00+00:00,1932.568,1932.663,1891.373,1899.258,63.12255
2022-04-26 00:00:00+00:00,1899.248,1911.108,1895.608,1906.453,52.15898
2022-04-27 00:00:00+00:00,1906.458,1906.898,1881.248,1885.513,58.65698
2022-04-28 00:00:00+00:00,1885.493,1896.608,1871.938,1895.428,55.41053
2022-04-29 00:00:00+00:00,1895.418,1919.838,1894.373,1895.748,55.55307
2022-05-01 00:00:00+00:00,1895.635,1899.788,1895.338,1897.118,2.325925
2022-05-02 00:00:00+00:00,1897.118,1898.373,1854.468,1863.098,52.32773
2022-05-03 00:00:00+00:00,1863.098,1877.998,1850.308,1868.278,46.064094
2022-05-04 00:00:00+00:00,1868.278,1893.998,1861.298,1893.814,47.249509
2022-05-05 00:00:00+00:00,1893.814,1909.633,1872.358,1874.078,63.211281
2022-05-06 00:00:00+00:00,1874.063,1892.373,1866.001,1883.148,53.83951
2022-05-08 00:00:00+00:00,1883.068,1885.558,1879.778,1881.128,1.690992
2022-05-09 00:00:00+00:00,1881.118,1881.988,1851.558,1854.565,53.65077
2022-05-10 00:00:00+00:00,1854.565,1865.278,1833.218,1833.463,56.30871
2022-05-11 00:00:00+00:00,1833.463,1858.018,1831.838,1853.963,54.66573
2022-05-12 00:00:00+00:00,1854.058,1858.708,1810.734,1821.248,62.53745
2022-05-13 00:00:00+00:00,1821.248,1828.678,1798.968,1810.678,44.90265
2022-05-15 00:00:00+00:00,1809.648,1814.768,1809.628,1813.078,1.61977
2022-05-16 00:00:00+00:00,1813.048,1829.268,1786.638,1826.254,46.54089
2022-05-17 00:00:00+00:00,1826.393,1835.998,1812.778,1814.428,54.639152
2022-05-18 00:00:00+00:00,1814.398,1824.614,1807.228,1815.938,48.91103
2022-05-19 00:00:00+00:00,1815.948,1849.053,1810.798,1841.944,49.863112
2022-05-20 00:00:00+00:00,1841.973,1849.304,1832.178,1845.738,39.126398
2022-05-22 00:00:00+00:00,1844.686,1857.858,1843.353,1846.218,1.368795
2022-05-23 00:00:00+00:00,1846.218,1865.334,1845.648,1853.758,37.97885
2022-05-24 00:00:00+00:00,1853.768,1869.573,1849.208,1867.345,33.898542
2022-05-25 00:00:00+00:00,1867.345,1867.878,1842.138,1853.908,31.108155
2022-05-26 00:00:00+00:00,1853.908,1854.218,1840.798,1852.628,35.251774
2022-05-27 00:00:00+00:00,1852.648,1861.838,1847.828,1852.838,29.18342
2022-05-29 00:00:00+00:00,1852.538,1853.788,1848.008,1849.753,0.74774
2022-05-30 00:00:00+00:00,1849.748,1863.883,1848.598,1852.358,17.541664
2022-05-31 00:00:00+00:00,1852.328,1857.018,1834.858,1836.328,36.209735
2022-06-01 00:00:00+00:00,1836.318,1849.894,1828.358,1845.864,34.104961
2022-06-02 00:00:00+00:00,1845.864,1870.508,1843.908,1869.718,28.23438
2022-06-03 00:00:00+00:00,1869.738,1873.963,1847.273,1850.338,29.43916
2022-06-05 00:00:00+00:00,1850.618,1853.113,1849.538,1851.458,0.62287
2022-06-06 00:00:00+00:00,1851.468,1857.748,1837.798,1839.288,31.927122
2022-06-07 00:00:00+00:00,1839.268,1855.458,1836.923,1853.458,30.95291
2022-06-08 00:00:00+00:00,1853.548,1859.573,1844.478,1852.643,29.47292
2022-06-09 00:00:00+00:00,1852.673,1855.268,1839.91,1846.794,33.11822
2022-06-10 00:00:00+00:00,1846.798,1875.868,1824.948,1871.038,41.4463
2022-06-12 00:00:00+00:00,1874.938,1878.763,1873.638,1876.883,1.713966
2022-06-13 00:00:00+00:00,1876.878,1877.363,1809.153,1820.878,56.131229
2022-06-14 00:00:00+00:00,1820.833,1831.538,1804.963,1810.773,52.76386
2022-06-15 00:00:00+00:00,1810.813,1841.838,1808.528,1833.708,56.2927
2022-06-16 00:00:00+00:00,1833.708,1857.418,1814.718,1850.634,51.208184
2022-06-17 00:00:00+00:00,1850.638,1852.953,1833.714,1838.778,46.10636
2022-06-19 00:00:00+00:00,1837.448,1840.228,1834.493,1838.318,1.15735
2022-06-20 00:00:00+00:00,1838.318,1845.998,1834.998,1838.988,27.44491
2022-06-21 00:00:00+00:00,1838.936,1843.518,1828.424,1831.325,39.300554
2022-06-22 00:00:00+00:00,1831.325,1847.778,1823.288,1836.428,40.35601
2022-06-23 00:00:00+00:00,1836.438,1846.238,1822.388,1824.448,47.74017
2022-06-24 00:00:00+00:00,1824.443,1831.686,1816.898,1825.858,41.41038
2022-06-26 00:00:00+00:00,1837.376,1839.363,1829.858,1830.928,1.667211
2022-06-27 00:00:00+00:00,1830.918,1840.948,1820.678,1823.443,42.82529
2022-06-28 00:00:00+00:00,1823.423,1829.412,1818.148,1818.298,34.19476
2022-06-29 00:00:00+00:00,1818.308,1832.958,1811.978,1818.763,39.74031
2022-06-30 00:00:00+00:00,1818.768,1825.008,1802.618,1806.428,43.19573
2022-07-01 00:00:00+00:00,1806.448,1811.698,1784.397,1810.598,46.76539
2022-07-03 00:00:00+00:00,1812.078,1812.169,1807.868,1807.924,1.105006
2022-07-04 00:00:00+00:00,1808.215,1814.198,1803.836,1809.108,24.4899
2022-07-05 00:00:00+00:00,1809.158,1812.058,1763.748,1769.364,48.15466
2022-07-06 00:00:00+00:00,1769.364,1772.784,1732.128,1739.818,55.536475
2022-07-07 00:00:00+00:00,1739.834,1749.014,1736.358,1741.628,41.79997
2022-07-08 00:00:00+00:00,1741.738,1752.387,1732.919,1741.838,40.89371
2022-07-10 00:00:00+00:00,1742.848,1744.528,1740.098,1741.828,0.78778
2022-07-11 00:00:00+00:00,1741.828,1743.374,1731.128,1733.104,42.24482
2022-07-12 00:00:00+00:00,1733.128,1744.098,1723.048,1725.218,46.01543
2022-07-13 00:00:00+00:00,1725.218,1745.284,1706.948,1731.914,57.47343
2022-07-14 00:00:00+00:00,1731.914,1733.464,1697.438,1711.504,59.26402
2022-07-15 00:00:00+00:00,1711.504,1716.518,1698.948,1707.798,43.07723
